SNP	CHR	BP	P
SL2.40ch09_66290000_66390000	9	66290000	7.404634e-03
SL2.40ch09_66300000_66400000	9	66300000	7.660220e-03
SL2.40ch09_66310000_66410000	9	66310000	9.797202e-03
SL2.40ch09_66320000_66420000	9	66320000	1.080017e-02
SL2.40ch09_66330000_66430000	9	66330000	1.273413e-02
SL2.40ch09_66340000_66440000	9	66340000	1.319020e-02
SL2.40ch09_66350000_66450000	9	66350000	1.333177e-02
SL2.40ch09_66360000_66460000	9	66360000	1.618052e-02
SL2.40ch09_66370000_66470000	9	66370000	2.135366e-02
SL2.40ch09_66380000_66480000	9	66380000	1.960961e-02
SL2.40ch09_66390000_66490000	9	66390000	2.145138e-02
SL2.40ch09_66400000_66500000	9	66400000	2.052650e-02
SL2.40ch09_66410000_66510000	9	66410000	2.479029e-02
SL2.40ch09_66420000_66520000	9	66420000	2.236559e-02
SL2.40ch09_66430000_66530000	9	66430000	2.212347e-02
SL2.40ch09_66440000_66540000	9	66440000	3.253732e-02
SL2.40ch09_66450000_66550000	9	66450000	3.440368e-02
SL2.40ch09_66460000_66560000	9	66460000	3.114727e-02
SL2.40ch09_66470000_66570000	9	66470000	2.361828e-02
SL2.40ch09_66480000_66580000	9	66480000	2.452097e-02
SL2.40ch09_66490000_66590000	9	66490000	2.546986e-02
SL2.40ch09_66500000_66600000	9	66500000	2.521390e-02
SL2.40ch09_66510000_66610000	9	66510000	2.314332e-02
SL2.40ch09_66520000_66620000	9	66520000	3.403313e-02
SL2.40ch09_66530000_66630000	9	66530000	3.556610e-02
SL2.40ch09_66540000_66640000	9	66540000	3.244031e-02
SL2.40ch09_66550000_66650000	9	66550000	3.324371e-02
SL2.40ch09_66560000_66660000	9	66560000	3.572349e-02
SL2.40ch09_66570000_66670000	9	66570000	4.296446e-02
SL2.40ch09_66580000_66680000	9	66580000	4.451143e-02
SL2.40ch09_66590000_66690000	9	66590000	4.599116e-02
SL2.40ch09_66600000_66700000	9	66600000	5.012176e-02
SL2.40ch09_66610000_66710000	9	66610000	6.700305e-02
SL2.40ch09_66620000_66720000	9	66620000	5.739940e-02
SL2.40ch09_66630000_66730000	9	66630000	5.142789e-02
SL2.40ch09_66640000_66740000	9	66640000	4.815021e-02
SL2.40ch09_66650000_66750000	9	66650000	4.538198e-02
SL2.40ch09_66660000_66760000	9	66660000	4.174240e-02
SL2.40ch09_66670000_66770000	9	66670000	4.277328e-02
SL2.40ch09_66680000_66780000	9	66680000	4.388403e-02
SL2.40ch09_66690000_66790000	9	66690000	4.440870e-02
SL2.40ch09_66700000_66800000	9	66700000	4.066620e-02
SL2.40ch09_66710000_66810000	9	66710000	1.720254e-02
SL2.40ch09_66720000_66820000	9	66720000	1.020443e-02
SL2.40ch09_66730000_66830000	9	66730000	7.140886e-03
SL2.40ch09_66740000_66840000	9	66740000	7.211521e-03
SL2.40ch09_66750000_66850000	9	66750000	7.151639e-03
SL2.40ch09_66760000_66860000	9	66760000	6.623938e-03
SL2.40ch09_66770000_66870000	9	66770000	1.596142e-02
SL2.40ch09_66780000_66880000	9	66780000	1.546263e-02
SL2.40ch09_66790000_66890000	9	66790000	1.345816e-02
SL2.40ch09_66800000_66900000	9	66800000	1.585270e-02
SL2.40ch09_66810000_66910000	9	66810000	1.958184e-02
SL2.40ch09_66820000_66920000	9	66820000	1.652884e-02
SL2.40ch09_66830000_66930000	9	66830000	1.602512e-02
SL2.40ch09_66840000_66940000	9	66840000	1.399857e-02
SL2.40ch09_66850000_66950000	9	66850000	1.367263e-02
SL2.40ch09_66860000_66960000	9	66860000	1.430826e-02
SL2.40ch09_66870000_66970000	9	66870000	7.871780e-03
SL2.40ch09_66880000_66980000	9	66880000	7.650562e-03
SL2.40ch09_66890000_66990000	9	66890000	8.610136e-03
SL2.40ch09_66900000_67000000	9	66900000	8.381904e-03
SL2.40ch09_66910000_67010000	9	66910000	5.584135e-03
SL2.40ch09_66920000_67020000	9	66920000	4.862101e-03
SL2.40ch09_66930000_67030000	9	66930000	5.293593e-03
SL2.40ch09_66940000_67040000	9	66940000	6.468020e-03
SL2.40ch09_66950000_67050000	9	66950000	6.738091e-03
SL2.40ch09_66960000_67060000	9	66960000	8.638914e-03
SL2.40ch09_66970000_67070000	9	66970000	8.726862e-03
SL2.40ch09_66980000_67080000	9	66980000	9.324198e-03
SL2.40ch09_66990000_67090000	9	66990000	9.476196e-03
SL2.40ch09_67000000_67100000	9	67000000	7.954135e-03
SL2.40ch09_67010000_67110000	9	67010000	1.597335e-02
SL2.40ch09_67020000_67120000	9	67020000	2.016744e-02
SL2.40ch09_67030000_67130000	9	67030000	1.847357e-02
SL2.40ch09_67040000_67140000	9	67040000	1.909747e-02
SL2.40ch09_67050000_67150000	9	67050000	1.920525e-02
SL2.40ch09_67060000_67160000	9	67060000	1.685491e-02
SL2.40ch09_67070000_67170000	9	67070000	1.748393e-02
SL2.40ch09_67080000_67180000	9	67080000	1.346021e-02
SL2.40ch09_67090000_67190000	9	67090000	1.587159e-02
SL2.40ch09_67100000_67200000	9	67100000	2.234874e-02
SL2.40ch09_67110000_67210000	9	67110000	1.881960e-02
SL2.40ch09_67120000_67220000	9	67120000	1.782254e-02
SL2.40ch09_67130000_67230000	9	67130000	1.725183e-02
SL2.40ch09_67140000_67240000	9	67140000	1.488952e-02
SL2.40ch09_67150000_67250000	9	67150000	1.392674e-02
SL2.40ch09_67160000_67260000	9	67160000	1.438610e-02
SL2.40ch09_67170000_67270000	9	67170000	1.447332e-02
SL2.40ch09_67180000_67280000	9	67180000	1.684456e-02
SL2.40ch09_67190000_67290000	9	67190000	1.514084e-02
SL2.40ch09_67200000_67300000	9	67200000	8.273278e-03
SL2.40ch09_67210000_67310000	9	67210000	6.727172e-03
SL2.40ch09_67220000_67320000	9	67220000	6.590451e-03
SL2.40ch09_67230000_67330000	9	67230000	7.067571e-03
SL2.40ch09_67240000_67340000	9	67240000	6.296883e-03
SL2.40ch09_67250000_67350000	9	67250000	5.876046e-03
SL2.40ch09_67260000_67360000	9	67260000	5.364500e-03
SL2.40ch09_67270000_67370000	9	67270000	4.240554e-03
SL2.40ch09_67280000_67380000	9	67280000	6.113661e-03
SL2.40ch09_67290000_67390000	9	67290000	7.257475e-03
SL2.40ch09_67300000_67400000	9	67300000	9.131359e-03
SL2.40ch09_67310000_67410000	9	67310000	1.452487e-02
SL2.40ch09_67320000_67420000	9	67320000	1.664644e-02
SL2.40ch09_67330000_67430000	9	67330000	1.699568e-02
SL2.40ch09_67340000_67440000	9	67340000	1.825396e-02
SL2.40ch09_67350000_67450000	9	67350000	1.652981e-02
SL2.40ch09_67360000_67460000	9	67360000	1.986200e-02
SL2.40ch09_67370000_67470000	9	67370000	2.267132e-02
SL2.40ch09_67380000_67480000	9	67380000	2.261907e-02
SL2.40ch09_67390000_67490000	9	67390000	2.194455e-02
SL2.40ch09_67400000_67500000	9	67400000	2.126491e-02
SL2.40ch09_67410000_67510000	9	67410000	2.193678e-02
SL2.40ch09_67420000_67520000	9	67420000	2.052100e-02
SL2.40ch09_67430000_67530000	9	67430000	2.048551e-02
SL2.40ch09_67440000_67540000	9	67440000	2.199618e-02
SL2.40ch09_67450000_67550000	9	67450000	2.570820e-02
SL2.40ch09_67460000_67560000	9	67460000	2.385009e-02
SL2.40ch09_67470000_67570000	9	67470000	2.158985e-02
SL2.40ch09_67480000_67580000	9	67480000	2.077844e-02
SL2.40ch09_67490000_67590000	9	67490000	2.198768e-02
SL2.40ch09_67500000_67600000	9	67500000	1.760540e-02
SL2.40ch09_67510000_67610000	9	67510000	9.069713e-03
SL2.40ch09_67520000_67620000	9	67520000	9.138537e-03
SL2.40ch09_67530000_67630000	9	67530000	9.414089e-03
SL2.40ch09_67540000_67640000	9	67540000	5.645777e-03
SL2.40ch09_67550000_67650000	9	67550000	6.192938e-03
SL2.40ch09_67560000_67660000	9	67560000	6.746939e-03
SL2.40ch09_67570000_67670000	9	67570000	7.244859e-03
SL2.40ch09_67580000_67662091	9	67580000	7.128137e-03
SL2.40ch10_0_100000	10	0	1.268087e-02
SL2.40ch10_10000_110000	10	10000	8.168132e-03
SL2.40ch10_20000_120000	10	20000	9.432605e-03
SL2.40ch10_30000_130000	10	30000	1.043525e-02
SL2.40ch10_40000_140000	10	40000	1.067083e-02
SL2.40ch10_50000_150000	10	50000	1.189078e-02
SL2.40ch10_60000_160000	10	60000	1.054648e-02
SL2.40ch10_70000_170000	10	70000	8.092170e-03
SL2.40ch10_80000_180000	10	80000	1.088314e-02
SL2.40ch10_90000_190000	10	90000	1.192695e-02
SL2.40ch10_100000_200000	10	100000	1.120759e-02
SL2.40ch10_110000_210000	10	110000	1.037682e-02
SL2.40ch10_120000_220000	10	120000	9.310009e-03
SL2.40ch10_130000_230000	10	130000	7.835985e-03
SL2.40ch10_140000_240000	10	140000	7.836301e-03
SL2.40ch10_150000_250000	10	150000	8.005055e-03
SL2.40ch10_160000_260000	10	160000	9.727794e-03
SL2.40ch10_170000_270000	10	170000	1.005518e-02
SL2.40ch10_180000_280000	10	180000	8.457783e-03
SL2.40ch10_190000_290000	10	190000	7.387026e-03
SL2.40ch10_200000_300000	10	200000	7.728050e-03
SL2.40ch10_210000_310000	10	210000	9.548026e-03
SL2.40ch10_220000_320000	10	220000	8.106950e-03
SL2.40ch10_230000_330000	10	230000	8.256998e-03
SL2.40ch10_240000_340000	10	240000	8.576565e-03
SL2.40ch10_250000_350000	10	250000	1.253579e-02
SL2.40ch10_260000_360000	10	260000	8.924816e-03
SL2.40ch10_270000_370000	10	270000	8.936603e-03
SL2.40ch10_280000_380000	10	280000	7.722350e-03
SL2.40ch10_290000_390000	10	290000	6.990458e-03
SL2.40ch10_300000_400000	10	300000	5.801600e-03
SL2.40ch10_310000_410000	10	310000	4.653124e-03
SL2.40ch10_320000_420000	10	320000	8.532869e-03
SL2.40ch10_330000_430000	10	330000	8.082572e-03
SL2.40ch10_340000_440000	10	340000	6.941678e-03
SL2.40ch10_350000_450000	10	350000	4.498877e-03
SL2.40ch10_360000_460000	10	360000	4.534080e-03
SL2.40ch10_370000_470000	10	370000	4.127329e-03
SL2.40ch10_380000_480000	10	380000	3.736612e-03
SL2.40ch10_390000_490000	10	390000	3.025107e-03
SL2.40ch10_400000_500000	10	400000	3.629216e-03
SL2.40ch10_410000_510000	10	410000	3.740309e-03
SL2.40ch10_420000_520000	10	420000	1.527784e-03
SL2.40ch10_430000_530000	10	430000	1.413374e-03
SL2.40ch10_440000_540000	10	440000	1.237745e-03
SL2.40ch10_450000_550000	10	450000	9.467390e-04
SL2.40ch10_460000_560000	10	460000	1.095767e-03
SL2.40ch10_470000_570000	10	470000	2.321917e-03
SL2.40ch10_480000_580000	10	480000	2.481724e-03
SL2.40ch10_490000_590000	10	490000	3.112902e-03
SL2.40ch10_500000_600000	10	500000	4.944062e-03
SL2.40ch10_510000_610000	10	510000	5.034864e-03
SL2.40ch10_520000_620000	10	520000	5.045488e-03
SL2.40ch10_530000_630000	10	530000	5.337074e-03
SL2.40ch10_540000_640000	10	540000	5.512246e-03
SL2.40ch10_550000_650000	10	550000	5.306751e-03
SL2.40ch10_560000_660000	10	560000	5.014460e-03
SL2.40ch10_570000_670000	10	570000	3.836025e-03
SL2.40ch10_580000_680000	10	580000	3.773396e-03
SL2.40ch10_590000_690000	10	590000	3.320049e-03
SL2.40ch10_600000_700000	10	600000	3.698064e-04
SL2.40ch10_610000_710000	10	610000	4.328827e-04
SL2.40ch10_620000_720000	10	620000	4.040844e-04
SL2.40ch10_630000_730000	10	630000	1.566357e-03
SL2.40ch10_640000_740000	10	640000	1.577469e-03
SL2.40ch10_650000_750000	10	650000	1.660904e-03
SL2.40ch10_660000_760000	10	660000	1.588324e-03
SL2.40ch10_670000_770000	10	670000	1.809453e-03
SL2.40ch10_680000_780000	10	680000	2.016049e-03
SL2.40ch10_690000_790000	10	690000	2.121759e-03
SL2.40ch10_700000_800000	10	700000	2.065940e-03
SL2.40ch10_710000_810000	10	710000	2.189334e-03
SL2.40ch10_720000_820000	10	720000	2.479395e-03
SL2.40ch10_730000_830000	10	730000	1.371503e-03
SL2.40ch10_740000_840000	10	740000	2.999899e-03
SL2.40ch10_750000_850000	10	750000	3.097428e-03
SL2.40ch10_760000_860000	10	760000	3.376187e-03
SL2.40ch10_770000_870000	10	770000	3.417774e-03
SL2.40ch10_780000_880000	10	780000	4.381029e-03
SL2.40ch10_790000_890000	10	790000	4.435807e-03
SL2.40ch10_800000_900000	10	800000	4.288447e-03
SL2.40ch10_810000_910000	10	810000	4.188434e-03
SL2.40ch10_820000_920000	10	820000	4.079697e-03
SL2.40ch10_830000_930000	10	830000	4.787809e-03
SL2.40ch10_840000_940000	10	840000	3.756774e-03
SL2.40ch10_850000_950000	10	850000	3.686185e-03
SL2.40ch10_860000_960000	10	860000	3.377588e-03
SL2.40ch10_870000_970000	10	870000	3.110244e-03
SL2.40ch10_880000_980000	10	880000	1.977591e-03
SL2.40ch10_890000_990000	10	890000	3.011719e-03
SL2.40ch10_900000_1000000	10	900000	3.403460e-03
SL2.40ch10_910000_1010000	10	910000	9.838731e-03
SL2.40ch10_920000_1020000	10	920000	1.628063e-02
SL2.40ch10_930000_1030000	10	930000	2.586567e-02
SL2.40ch10_940000_1040000	10	940000	2.616830e-02
SL2.40ch10_950000_1050000	10	950000	2.370890e-02
SL2.40ch10_960000_1060000	10	960000	2.656735e-02
SL2.40ch10_970000_1070000	10	970000	2.673758e-02
SL2.40ch10_980000_1080000	10	980000	2.693051e-02
SL2.40ch10_990000_1090000	10	990000	2.543309e-02
SL2.40ch10_1000000_1100000	10	1000000	2.516260e-02
SL2.40ch10_1010000_1110000	10	1010000	1.810752e-02
SL2.40ch10_1020000_1120000	10	1020000	1.422224e-02
SL2.40ch10_1030000_1130000	10	1030000	1.912984e-02
SL2.40ch10_1040000_1140000	10	1040000	2.114411e-02
SL2.40ch10_1050000_1150000	10	1050000	2.575087e-02
SL2.40ch10_1060000_1160000	10	1060000	2.577974e-02
SL2.40ch10_1070000_1170000	10	1070000	2.756837e-02
SL2.40ch10_1080000_1180000	10	1080000	2.978412e-02
SL2.40ch10_1090000_1190000	10	1090000	2.874287e-02
SL2.40ch10_1100000_1200000	10	1100000	2.986048e-02
SL2.40ch10_1110000_1210000	10	1110000	3.216208e-02
SL2.40ch10_1120000_1220000	10	1120000	2.951207e-02
SL2.40ch10_1130000_1230000	10	1130000	1.308188e-02
SL2.40ch10_1140000_1240000	10	1140000	9.759279e-03
SL2.40ch10_1150000_1250000	10	1150000	6.977974e-03
SL2.40ch10_1160000_1260000	10	1160000	6.613810e-03
SL2.40ch10_1170000_1270000	10	1170000	5.297811e-03
SL2.40ch10_1180000_1280000	10	1180000	3.436767e-03
SL2.40ch10_1190000_1290000	10	1190000	3.363305e-03
SL2.40ch10_1200000_1300000	10	1200000	3.477270e-03
SL2.40ch10_1210000_1310000	10	1210000	3.461191e-03
SL2.40ch10_1220000_1320000	10	1220000	3.736477e-03
SL2.40ch10_1230000_1330000	10	1230000	5.191643e-03
SL2.40ch10_1240000_1340000	10	1240000	6.164488e-03
SL2.40ch10_1250000_1350000	10	1250000	5.813752e-03
SL2.40ch10_1260000_1360000	10	1260000	6.347709e-03
SL2.40ch10_1270000_1370000	10	1270000	6.237093e-03
SL2.40ch10_1280000_1380000	10	1280000	5.416055e-03
SL2.40ch10_1290000_1390000	10	1290000	1.051932e-02
SL2.40ch10_1300000_1400000	10	1300000	1.190306e-02
SL2.40ch10_1310000_1410000	10	1310000	1.260751e-02
SL2.40ch10_1320000_1420000	10	1320000	1.294309e-02
SL2.40ch10_1330000_1430000	10	1330000	1.149225e-02
SL2.40ch10_1340000_1440000	10	1340000	9.336318e-03
SL2.40ch10_1350000_1450000	10	1350000	8.629534e-03
SL2.40ch10_1360000_1460000	10	1360000	8.771691e-03
SL2.40ch10_1370000_1470000	10	1370000	8.795377e-03
SL2.40ch10_1380000_1480000	10	1380000	1.245776e-02
SL2.40ch10_1390000_1490000	10	1390000	1.092180e-02
SL2.40ch10_1400000_1500000	10	1400000	1.044740e-02
SL2.40ch10_1410000_1510000	10	1410000	9.707053e-03
SL2.40ch10_1420000_1520000	10	1420000	8.795248e-03
SL2.40ch10_1430000_1530000	10	1430000	8.300407e-03
SL2.40ch10_1440000_1540000	10	1440000	8.965872e-03
SL2.40ch10_1450000_1550000	10	1450000	9.078452e-03
SL2.40ch10_1460000_1560000	10	1460000	1.359464e-02
SL2.40ch10_1470000_1570000	10	1470000	1.416598e-02
SL2.40ch10_1480000_1580000	10	1480000	1.517090e-02
SL2.40ch10_1490000_1590000	10	1490000	1.334990e-02
SL2.40ch10_1500000_1600000	10	1500000	1.340244e-02
SL2.40ch10_1510000_1610000	10	1510000	1.943930e-02
SL2.40ch10_1520000_1620000	10	1520000	2.081730e-02
SL2.40ch10_1530000_1630000	10	1530000	2.011068e-02
SL2.40ch10_1540000_1640000	10	1540000	1.896995e-02
SL2.40ch10_1550000_1650000	10	1550000	2.106788e-02
SL2.40ch10_1560000_1660000	10	1560000	1.835533e-02
SL2.40ch10_1570000_1670000	10	1570000	1.758772e-02
SL2.40ch10_1580000_1680000	10	1580000	1.240610e-02
SL2.40ch10_1590000_1690000	10	1590000	1.456024e-02
SL2.40ch10_1600000_1700000	10	1600000	1.420785e-02
SL2.40ch10_1610000_1710000	10	1610000	1.349808e-02
SL2.40ch10_1620000_1720000	10	1620000	1.312788e-02
SL2.40ch10_1630000_1730000	10	1630000	1.424212e-02
SL2.40ch10_1640000_1740000	10	1640000	1.975561e-02
SL2.40ch10_1650000_1750000	10	1650000	1.850326e-02
SL2.40ch10_1660000_1760000	10	1660000	1.824092e-02
SL2.40ch10_1670000_1770000	10	1670000	2.065289e-02
SL2.40ch10_1680000_1780000	10	1680000	2.326728e-02
SL2.40ch10_1690000_1790000	10	1690000	3.375839e-02
SL2.40ch10_1700000_1800000	10	1700000	3.533542e-02
SL2.40ch10_1710000_1810000	10	1710000	3.432765e-02
SL2.40ch10_1720000_1820000	10	1720000	4.423454e-02
SL2.40ch10_1730000_1830000	10	1730000	4.393806e-02
SL2.40ch10_1740000_1840000	10	1740000	3.924008e-02
SL2.40ch10_1750000_1850000	10	1750000	4.216665e-02
SL2.40ch10_1760000_1860000	10	1760000	3.731469e-02
SL2.40ch10_1770000_1870000	10	1770000	3.792771e-02
SL2.40ch10_1780000_1880000	10	1780000	3.824395e-02
SL2.40ch10_1790000_1890000	10	1790000	2.812558e-02
SL2.40ch10_1800000_1900000	10	1800000	2.328396e-02
SL2.40ch10_1810000_1910000	10	1810000	2.257467e-02
SL2.40ch10_1820000_1920000	10	1820000	1.123434e-02
SL2.40ch10_1830000_1930000	10	1830000	8.864822e-03
SL2.40ch10_1840000_1940000	10	1840000	9.297809e-03
SL2.40ch10_1850000_1950000	10	1850000	5.725337e-03
SL2.40ch10_1860000_1960000	10	1860000	6.292088e-03
SL2.40ch10_1870000_1970000	10	1870000	4.298484e-03
SL2.40ch10_1880000_1980000	10	1880000	3.973589e-03
SL2.40ch10_1890000_1990000	10	1890000	4.201442e-03
SL2.40ch10_1900000_2000000	10	1900000	7.035987e-03
SL2.40ch10_1910000_2010000	10	1910000	7.615639e-03
SL2.40ch10_1920000_2020000	10	1920000	7.825610e-03
SL2.40ch10_1930000_2030000	10	1930000	9.199435e-03
SL2.40ch10_1940000_2040000	10	1940000	8.923872e-03
SL2.40ch10_1950000_2050000	10	1950000	9.198436e-03
SL2.40ch10_1960000_2060000	10	1960000	9.414371e-03
SL2.40ch10_1970000_2070000	10	1970000	1.550292e-02
SL2.40ch10_1980000_2080000	10	1980000	1.713816e-02
SL2.40ch10_1990000_2090000	10	1990000	1.671660e-02
SL2.40ch10_2000000_2100000	10	2000000	1.743985e-02
SL2.40ch10_2010000_2110000	10	2010000	1.792292e-02
SL2.40ch10_2020000_2120000	10	2020000	1.929048e-02
SL2.40ch10_2030000_2130000	10	2030000	2.097531e-02
SL2.40ch10_2040000_2140000	10	2040000	2.023087e-02
SL2.40ch10_2050000_2150000	10	2050000	1.854154e-02
SL2.40ch10_2060000_2160000	10	2060000	1.922466e-02
SL2.40ch10_2070000_2170000	10	2070000	1.185767e-02
SL2.40ch10_2080000_2180000	10	2080000	1.125932e-02
SL2.40ch10_2090000_2190000	10	2090000	9.858485e-03
SL2.40ch10_2100000_2200000	10	2100000	6.746629e-03
SL2.40ch10_2110000_2210000	10	2110000	5.054979e-03
SL2.40ch10_2120000_2220000	10	2120000	4.603435e-03
SL2.40ch10_2130000_2230000	10	2130000	1.708923e-02
SL2.40ch10_2140000_2240000	10	2140000	3.086864e-02
SL2.40ch10_2150000_2250000	10	2150000	3.167907e-02
SL2.40ch10_2160000_2260000	10	2160000	3.331313e-02
SL2.40ch10_2170000_2270000	10	2170000	3.274658e-02
SL2.40ch10_2180000_2280000	10	2180000	3.209134e-02
SL2.40ch10_2190000_2290000	10	2190000	3.837987e-02
SL2.40ch10_2200000_2300000	10	2200000	3.890737e-02
SL2.40ch10_2210000_2310000	10	2210000	4.133561e-02
SL2.40ch10_2220000_2320000	10	2220000	4.227722e-02
SL2.40ch10_2230000_2330000	10	2230000	3.202388e-02
SL2.40ch10_2240000_2340000	10	2240000	1.155962e-02
SL2.40ch10_2250000_2350000	10	2250000	1.034352e-02
SL2.40ch10_2260000_2360000	10	2260000	1.031708e-02
SL2.40ch10_2270000_2370000	10	2270000	1.020779e-02
SL2.40ch10_2280000_2380000	10	2280000	1.082593e-02
SL2.40ch10_2290000_2390000	10	2290000	9.731860e-03
SL2.40ch10_2300000_2400000	10	2300000	8.242288e-03
SL2.40ch10_2310000_2410000	10	2310000	5.611477e-03
SL2.40ch10_2320000_2420000	10	2320000	6.343990e-03
SL2.40ch10_2330000_2430000	10	2330000	4.237200e-03
SL2.40ch10_2340000_2440000	10	2340000	4.444596e-03
SL2.40ch10_2350000_2450000	10	2350000	3.252883e-03
SL2.40ch10_2360000_2460000	10	2360000	3.097418e-03
SL2.40ch10_2370000_2470000	10	2370000	3.019170e-03
SL2.40ch10_2380000_2480000	10	2380000	2.901461e-03
SL2.40ch10_2390000_2490000	10	2390000	2.952663e-03
SL2.40ch10_2400000_2500000	10	2400000	3.858123e-03
SL2.40ch10_2410000_2510000	10	2410000	3.274697e-03
SL2.40ch10_2420000_2520000	10	2420000	1.629376e-03
SL2.40ch10_2430000_2530000	10	2430000	3.101934e-03
SL2.40ch10_2440000_2540000	10	2440000	2.879710e-03
SL2.40ch10_2450000_2550000	10	2450000	3.220305e-03
SL2.40ch10_2460000_2560000	10	2460000	3.217753e-03
SL2.40ch10_2470000_2570000	10	2470000	3.194490e-03
SL2.40ch10_2480000_2580000	10	2480000	4.019198e-03
SL2.40ch10_2490000_2590000	10	2490000	1.749976e-02
SL2.40ch10_2500000_2600000	10	2500000	2.568512e-02
SL2.40ch10_2510000_2610000	10	2510000	2.720363e-02
SL2.40ch10_2520000_2620000	10	2520000	3.098108e-02
SL2.40ch10_2530000_2630000	10	2530000	3.053750e-02
SL2.40ch10_2540000_2640000	10	2540000	3.048964e-02
SL2.40ch10_2550000_2650000	10	2550000	3.119861e-02
SL2.40ch10_2560000_2660000	10	2560000	3.033211e-02
SL2.40ch10_2570000_2670000	10	2570000	2.875347e-02
SL2.40ch10_2580000_2680000	10	2580000	3.120546e-02
SL2.40ch10_2590000_2690000	10	2590000	2.157264e-02
SL2.40ch10_2600000_2700000	10	2600000	1.307899e-02
SL2.40ch10_2610000_2710000	10	2610000	9.956595e-03
SL2.40ch10_2620000_2720000	10	2620000	5.176515e-03
SL2.40ch10_2630000_2730000	10	2630000	5.140048e-03
SL2.40ch10_2640000_2740000	10	2640000	5.390723e-03
SL2.40ch10_2650000_2750000	10	2650000	8.002288e-03
SL2.40ch10_2660000_2760000	10	2660000	7.458126e-03
SL2.40ch10_2670000_2770000	10	2670000	6.574235e-03
SL2.40ch10_2680000_2780000	10	2680000	9.401710e-03
SL2.40ch10_2690000_2790000	10	2690000	7.678975e-03
SL2.40ch10_2700000_2800000	10	2700000	8.105145e-03
SL2.40ch10_2710000_2810000	10	2710000	8.949341e-03
SL2.40ch10_2720000_2820000	10	2720000	1.156217e-02
SL2.40ch10_2730000_2830000	10	2730000	1.026084e-02
SL2.40ch10_2740000_2840000	10	2740000	9.933428e-03
SL2.40ch10_2750000_2850000	10	2750000	7.062436e-03
SL2.40ch10_2760000_2860000	10	2760000	6.926964e-03
SL2.40ch10_2770000_2870000	10	2770000	6.577258e-03
SL2.40ch10_2780000_2880000	10	2780000	3.745001e-03
SL2.40ch10_2790000_2890000	10	2790000	3.444524e-03
SL2.40ch10_2800000_2900000	10	2800000	2.871874e-03
SL2.40ch10_2810000_2910000	10	2810000	2.602033e-03
SL2.40ch10_2820000_2920000	10	2820000	1.380042e-03
SL2.40ch10_2830000_2930000	10	2830000	4.049476e-03
SL2.40ch10_2840000_2940000	10	2840000	3.114333e-03
