SNP	CHR	BP	P
SL2.40ch11_34670000_34770000	11	34670000	4.336748e-01
SL2.40ch11_34680000_34780000	11	34680000	4.452794e-01
SL2.40ch11_34690000_34790000	11	34690000	4.466342e-01
SL2.40ch11_34700000_34800000	11	34700000	4.427411e-01
SL2.40ch11_34710000_34810000	11	34710000	4.475260e-01
SL2.40ch11_34720000_34820000	11	34720000	4.410404e-01
SL2.40ch11_34730000_34830000	11	34730000	4.417461e-01
SL2.40ch11_34740000_34840000	11	34740000	4.330697e-01
SL2.40ch11_34750000_34850000	11	34750000	4.307028e-01
SL2.40ch11_34760000_34860000	11	34760000	4.338420e-01
SL2.40ch11_34770000_34870000	11	34770000	4.073045e-01
SL2.40ch11_34780000_34880000	11	34780000	4.110900e-01
SL2.40ch11_34790000_34890000	11	34790000	4.069844e-01
SL2.40ch11_34800000_34900000	11	34800000	4.127963e-01
SL2.40ch11_34810000_34910000	11	34810000	3.996024e-01
SL2.40ch11_34820000_34920000	11	34820000	3.777315e-01
SL2.40ch11_34830000_34930000	11	34830000	3.594538e-01
SL2.40ch11_34840000_34940000	11	34840000	3.531859e-01
SL2.40ch11_34850000_34950000	11	34850000	3.508030e-01
SL2.40ch11_34860000_34960000	11	34860000	3.573577e-01
SL2.40ch11_34870000_34970000	11	34870000	3.581838e-01
SL2.40ch11_34880000_34980000	11	34880000	3.576136e-01
SL2.40ch11_34890000_34990000	11	34890000	3.663788e-01
SL2.40ch11_34900000_35000000	11	34900000	3.678795e-01
SL2.40ch11_34910000_35010000	11	34910000	3.885111e-01
SL2.40ch11_34920000_35020000	11	34920000	3.961804e-01
SL2.40ch11_34930000_35030000	11	34930000	4.156884e-01
SL2.40ch11_34940000_35040000	11	34940000	4.448806e-01
SL2.40ch11_34950000_35050000	11	34950000	4.472854e-01
SL2.40ch11_34960000_35060000	11	34960000	4.299287e-01
SL2.40ch11_34970000_35070000	11	34970000	4.354234e-01
SL2.40ch11_34980000_35080000	11	34980000	4.424476e-01
SL2.40ch11_34990000_35090000	11	34990000	4.189520e-01
SL2.40ch11_35000000_35100000	11	35000000	4.243966e-01
SL2.40ch11_35010000_35110000	11	35010000	3.836542e-01
SL2.40ch11_35020000_35120000	11	35020000	4.105451e-01
SL2.40ch11_35030000_35130000	11	35030000	4.134023e-01
SL2.40ch11_35040000_35140000	11	35040000	4.142454e-01
SL2.40ch11_35050000_35150000	11	35050000	4.294442e-01
SL2.40ch11_35060000_35160000	11	35060000	4.353814e-01
SL2.40ch11_35070000_35170000	11	35070000	4.377700e-01
SL2.40ch11_35080000_35180000	11	35080000	4.349552e-01
SL2.40ch11_35090000_35190000	11	35090000	4.279822e-01
SL2.40ch11_35100000_35200000	11	35100000	4.302401e-01
SL2.40ch11_35110000_35210000	11	35110000	4.196759e-01
SL2.40ch11_35120000_35220000	11	35120000	4.042093e-01
SL2.40ch11_35130000_35230000	11	35130000	3.732785e-01
SL2.40ch11_35140000_35240000	11	35140000	3.817517e-01
SL2.40ch11_35150000_35250000	11	35150000	3.841248e-01
SL2.40ch11_35160000_35260000	11	35160000	3.933943e-01
SL2.40ch11_35170000_35270000	11	35170000	3.999392e-01
SL2.40ch11_35180000_35280000	11	35180000	4.067784e-01
SL2.40ch11_35190000_35290000	11	35190000	4.235369e-01
SL2.40ch11_35200000_35300000	11	35200000	4.162214e-01
SL2.40ch11_35210000_35310000	11	35210000	4.399790e-01
SL2.40ch11_35220000_35320000	11	35220000	4.403711e-01
SL2.40ch11_35230000_35330000	11	35230000	4.871186e-01
SL2.40ch11_35240000_35340000	11	35240000	4.938087e-01
SL2.40ch11_35250000_35350000	11	35250000	4.790377e-01
SL2.40ch11_35260000_35360000	11	35260000	4.764856e-01
SL2.40ch11_35270000_35370000	11	35270000	4.760965e-01
SL2.40ch11_35280000_35380000	11	35280000	4.656885e-01
SL2.40ch11_35290000_35390000	11	35290000	4.592553e-01
SL2.40ch11_35300000_35400000	11	35300000	4.763129e-01
SL2.40ch11_35310000_35410000	11	35310000	4.706123e-01
SL2.40ch11_35320000_35420000	11	35320000	4.765203e-01
SL2.40ch11_35330000_35430000	11	35330000	4.671002e-01
SL2.40ch11_35340000_35440000	11	35340000	4.620730e-01
SL2.40ch11_35350000_35450000	11	35350000	4.495125e-01
SL2.40ch11_35360000_35460000	11	35360000	4.316357e-01
SL2.40ch11_35370000_35470000	11	35370000	4.332680e-01
SL2.40ch11_35380000_35480000	11	35380000	4.448570e-01
SL2.40ch11_35390000_35490000	11	35390000	4.324103e-01
SL2.40ch11_35400000_35500000	11	35400000	4.553201e-01
SL2.40ch11_35410000_35510000	11	35410000	4.477108e-01
SL2.40ch11_35420000_35520000	11	35420000	4.574323e-01
SL2.40ch11_35430000_35530000	11	35430000	4.731476e-01
SL2.40ch11_35440000_35540000	11	35440000	4.817162e-01
SL2.40ch11_35450000_35550000	11	35450000	4.991706e-01
SL2.40ch11_35460000_35560000	11	35460000	5.002409e-01
SL2.40ch11_35470000_35570000	11	35470000	5.108122e-01
SL2.40ch11_35480000_35580000	11	35480000	5.113153e-01
SL2.40ch11_35490000_35590000	11	35490000	5.179970e-01
SL2.40ch11_35500000_35600000	11	35500000	4.993841e-01
SL2.40ch11_35510000_35610000	11	35510000	5.093628e-01
SL2.40ch11_35520000_35620000	11	35520000	5.030199e-01
SL2.40ch11_35530000_35630000	11	35530000	4.971125e-01
SL2.40ch11_35540000_35640000	11	35540000	4.883389e-01
SL2.40ch11_35550000_35650000	11	35550000	4.960639e-01
SL2.40ch11_35560000_35660000	11	35560000	4.972326e-01
SL2.40ch11_35570000_35670000	11	35570000	4.857606e-01
SL2.40ch11_35580000_35680000	11	35580000	4.796486e-01
SL2.40ch11_35590000_35690000	11	35590000	4.720298e-01
SL2.40ch11_35600000_35700000	11	35600000	4.857495e-01
SL2.40ch11_35610000_35710000	11	35610000	5.143458e-01
SL2.40ch11_35620000_35720000	11	35620000	5.372814e-01
SL2.40ch11_35630000_35730000	11	35630000	5.412490e-01
SL2.40ch11_35640000_35740000	11	35640000	5.466648e-01
SL2.40ch11_35650000_35750000	11	35650000	5.463610e-01
SL2.40ch11_35660000_35760000	11	35660000	5.700352e-01
SL2.40ch11_35670000_35770000	11	35670000	5.770616e-01
SL2.40ch11_35680000_35780000	11	35680000	5.790273e-01
SL2.40ch11_35690000_35790000	11	35690000	5.793717e-01
SL2.40ch11_35700000_35800000	11	35700000	5.803922e-01
SL2.40ch11_35710000_35810000	11	35710000	5.520469e-01
SL2.40ch11_35720000_35820000	11	35720000	5.290879e-01
SL2.40ch11_35730000_35830000	11	35730000	5.133536e-01
SL2.40ch11_35740000_35840000	11	35740000	4.992346e-01
SL2.40ch11_35750000_35850000	11	35750000	4.858908e-01
SL2.40ch11_35760000_35860000	11	35760000	4.350308e-01
SL2.40ch11_35770000_35870000	11	35770000	3.986063e-01
SL2.40ch11_35780000_35880000	11	35780000	3.686785e-01
SL2.40ch11_35790000_35890000	11	35790000	3.521744e-01
SL2.40ch11_35800000_35900000	11	35800000	3.759866e-01
SL2.40ch11_35810000_35910000	11	35810000	3.659301e-01
SL2.40ch11_35820000_35920000	11	35820000	3.624346e-01
SL2.40ch11_35830000_35930000	11	35830000	3.715602e-01
SL2.40ch11_35840000_35940000	11	35840000	3.678749e-01
SL2.40ch11_35850000_35950000	11	35850000	3.660857e-01
SL2.40ch11_35860000_35960000	11	35860000	3.628322e-01
SL2.40ch11_35870000_35970000	11	35870000	3.656106e-01
SL2.40ch11_35880000_35980000	11	35880000	3.853411e-01
SL2.40ch11_35890000_35990000	11	35890000	4.001602e-01
SL2.40ch11_35900000_36000000	11	35900000	3.877588e-01
SL2.40ch11_35910000_36010000	11	35910000	3.998372e-01
SL2.40ch11_35920000_36020000	11	35920000	4.008775e-01
SL2.40ch11_35930000_36030000	11	35930000	4.033359e-01
SL2.40ch11_35940000_36040000	11	35940000	3.936111e-01
SL2.40ch11_35950000_36050000	11	35950000	3.893059e-01
SL2.40ch11_35960000_36060000	11	35960000	3.866230e-01
SL2.40ch11_35970000_36070000	11	35970000	4.069872e-01
SL2.40ch11_35980000_36080000	11	35980000	4.137856e-01
SL2.40ch11_35990000_36090000	11	35990000	4.059321e-01
SL2.40ch11_36000000_36100000	11	36000000	4.171542e-01
SL2.40ch11_36010000_36110000	11	36010000	4.259048e-01
SL2.40ch11_36020000_36120000	11	36020000	4.448682e-01
SL2.40ch11_36030000_36130000	11	36030000	4.461977e-01
SL2.40ch11_36040000_36140000	11	36040000	4.786889e-01
SL2.40ch11_36050000_36150000	11	36050000	4.756872e-01
SL2.40ch11_36060000_36160000	11	36060000	4.905459e-01
SL2.40ch11_36070000_36170000	11	36070000	4.672024e-01
SL2.40ch11_36080000_36180000	11	36080000	4.341602e-01
SL2.40ch11_36090000_36190000	11	36090000	4.364297e-01
SL2.40ch11_36100000_36200000	11	36100000	4.359775e-01
SL2.40ch11_36110000_36210000	11	36110000	4.167708e-01
SL2.40ch11_36120000_36220000	11	36120000	3.755870e-01
SL2.40ch11_36130000_36230000	11	36130000	3.606741e-01
SL2.40ch11_36140000_36240000	11	36140000	3.474352e-01
SL2.40ch11_36150000_36250000	11	36150000	3.438628e-01
SL2.40ch11_36160000_36260000	11	36160000	3.328785e-01
SL2.40ch11_36170000_36270000	11	36170000	3.290391e-01
SL2.40ch11_36180000_36280000	11	36180000	3.347888e-01
SL2.40ch11_36190000_36290000	11	36190000	3.358840e-01
SL2.40ch11_36200000_36300000	11	36200000	3.398547e-01
SL2.40ch11_36210000_36310000	11	36210000	3.422424e-01
SL2.40ch11_36220000_36320000	11	36220000	3.433452e-01
SL2.40ch11_36230000_36330000	11	36230000	3.806643e-01
SL2.40ch11_36240000_36340000	11	36240000	3.679021e-01
SL2.40ch11_36250000_36350000	11	36250000	3.876244e-01
SL2.40ch11_36260000_36360000	11	36260000	4.052184e-01
SL2.40ch11_36270000_36370000	11	36270000	4.140570e-01
SL2.40ch11_36280000_36380000	11	36280000	4.407195e-01
SL2.40ch11_36290000_36390000	11	36290000	4.496005e-01
SL2.40ch11_36300000_36400000	11	36300000	4.887649e-01
SL2.40ch11_36310000_36410000	11	36310000	5.624923e-01
SL2.40ch11_36320000_36420000	11	36320000	5.553744e-01
SL2.40ch11_36330000_36430000	11	36330000	5.463411e-01
SL2.40ch11_36340000_36440000	11	36340000	5.644972e-01
SL2.40ch11_36350000_36450000	11	36350000	5.598707e-01
SL2.40ch11_36360000_36460000	11	36360000	5.485535e-01
SL2.40ch11_36370000_36470000	11	36370000	5.613787e-01
SL2.40ch11_36380000_36480000	11	36380000	5.406699e-01
SL2.40ch11_36390000_36490000	11	36390000	5.391913e-01
SL2.40ch11_36400000_36500000	11	36400000	5.102644e-01
SL2.40ch11_36410000_36510000	11	36410000	4.147716e-01
SL2.40ch11_36420000_36520000	11	36420000	3.737684e-01
SL2.40ch11_36430000_36530000	11	36430000	3.632742e-01
SL2.40ch11_36440000_36540000	11	36440000	3.572274e-01
SL2.40ch11_36450000_36550000	11	36450000	3.759711e-01
SL2.40ch11_36460000_36560000	11	36460000	3.855932e-01
SL2.40ch11_36470000_36570000	11	36470000	3.476179e-01
SL2.40ch11_36480000_36580000	11	36480000	3.593287e-01
SL2.40ch11_36490000_36590000	11	36490000	3.548367e-01
SL2.40ch11_36500000_36600000	11	36500000	3.538659e-01
SL2.40ch11_36510000_36610000	11	36510000	3.814276e-01
SL2.40ch11_36520000_36620000	11	36520000	3.789744e-01
SL2.40ch11_36530000_36630000	11	36530000	4.272987e-01
SL2.40ch11_36540000_36640000	11	36540000	4.252017e-01
SL2.40ch11_36550000_36650000	11	36550000	4.057270e-01
SL2.40ch11_36560000_36660000	11	36560000	4.093725e-01
SL2.40ch11_36570000_36670000	11	36570000	4.322890e-01
SL2.40ch11_36580000_36680000	11	36580000	4.275267e-01
SL2.40ch11_36590000_36690000	11	36590000	4.238705e-01
SL2.40ch11_36600000_36700000	11	36600000	4.639197e-01
SL2.40ch11_36610000_36710000	11	36610000	4.463990e-01
SL2.40ch11_36620000_36720000	11	36620000	4.405219e-01
SL2.40ch11_36630000_36730000	11	36630000	3.875662e-01
SL2.40ch11_36640000_36740000	11	36640000	3.621681e-01
SL2.40ch11_36650000_36750000	11	36650000	3.706200e-01
SL2.40ch11_36660000_36760000	11	36660000	3.955989e-01
SL2.40ch11_36670000_36770000	11	36670000	3.879856e-01
SL2.40ch11_36680000_36780000	11	36680000	4.009503e-01
SL2.40ch11_36690000_36790000	11	36690000	4.088227e-01
SL2.40ch11_36700000_36800000	11	36700000	3.966234e-01
SL2.40ch11_36710000_36810000	11	36710000	3.938992e-01
SL2.40ch11_36720000_36820000	11	36720000	4.006220e-01
SL2.40ch11_36730000_36830000	11	36730000	4.103252e-01
SL2.40ch11_36740000_36840000	11	36740000	4.220787e-01
SL2.40ch11_36750000_36850000	11	36750000	4.206101e-01
SL2.40ch11_36760000_36860000	11	36760000	3.979118e-01
SL2.40ch11_36770000_36870000	11	36770000	4.332644e-01
SL2.40ch11_36780000_36880000	11	36780000	4.207193e-01
SL2.40ch11_36790000_36890000	11	36790000	4.087429e-01
SL2.40ch11_36800000_36900000	11	36800000	4.213034e-01
SL2.40ch11_36810000_36910000	11	36810000	4.251262e-01
SL2.40ch11_36820000_36920000	11	36820000	4.118278e-01
SL2.40ch11_36830000_36930000	11	36830000	3.915632e-01
SL2.40ch11_36840000_36940000	11	36840000	3.861817e-01
SL2.40ch11_36850000_36950000	11	36850000	3.881728e-01
SL2.40ch11_36860000_36960000	11	36860000	3.962209e-01
SL2.40ch11_36870000_36970000	11	36870000	3.401975e-01
SL2.40ch11_36880000_36980000	11	36880000	3.437137e-01
SL2.40ch11_36890000_36990000	11	36890000	3.374937e-01
SL2.40ch11_36900000_37000000	11	36900000	3.641132e-01
SL2.40ch11_36910000_37010000	11	36910000	3.786751e-01
SL2.40ch11_36920000_37020000	11	36920000	4.005633e-01
SL2.40ch11_36930000_37030000	11	36930000	3.960475e-01
SL2.40ch11_36940000_37040000	11	36940000	3.999904e-01
SL2.40ch11_36950000_37050000	11	36950000	4.097966e-01
SL2.40ch11_36960000_37060000	11	36960000	4.016727e-01
SL2.40ch11_36970000_37070000	11	36970000	3.930432e-01
SL2.40ch11_36980000_37080000	11	36980000	3.801584e-01
SL2.40ch11_36990000_37090000	11	36990000	3.823620e-01
SL2.40ch11_37000000_37100000	11	37000000	3.526615e-01
SL2.40ch11_37010000_37110000	11	37010000	3.126164e-01
SL2.40ch11_37020000_37120000	11	37020000	2.843418e-01
SL2.40ch11_37030000_37130000	11	37030000	2.921666e-01
SL2.40ch11_37040000_37140000	11	37040000	2.920181e-01
SL2.40ch11_37050000_37150000	11	37050000	2.824004e-01
SL2.40ch11_37060000_37160000	11	37060000	3.398042e-01
SL2.40ch11_37070000_37170000	11	37070000	3.380030e-01
SL2.40ch11_37080000_37180000	11	37080000	3.513016e-01
SL2.40ch11_37090000_37190000	11	37090000	3.749773e-01
SL2.40ch11_37100000_37200000	11	37100000	3.672308e-01
SL2.40ch11_37110000_37210000	11	37110000	3.802660e-01
SL2.40ch11_37120000_37220000	11	37120000	3.762679e-01
SL2.40ch11_37130000_37230000	11	37130000	3.741896e-01
SL2.40ch11_37140000_37240000	11	37140000	3.877728e-01
SL2.40ch11_37150000_37250000	11	37150000	3.959980e-01
SL2.40ch11_37160000_37260000	11	37160000	3.692669e-01
SL2.40ch11_37170000_37270000	11	37170000	3.835574e-01
SL2.40ch11_37180000_37280000	11	37180000	3.858258e-01
SL2.40ch11_37190000_37290000	11	37190000	3.800813e-01
SL2.40ch11_37200000_37300000	11	37200000	3.785099e-01
SL2.40ch11_37210000_37310000	11	37210000	3.756777e-01
SL2.40ch11_37220000_37320000	11	37220000	3.783725e-01
SL2.40ch11_37230000_37330000	11	37230000	3.765349e-01
SL2.40ch11_37240000_37340000	11	37240000	3.745859e-01
SL2.40ch11_37250000_37350000	11	37250000	3.655452e-01
SL2.40ch11_37260000_37360000	11	37260000	3.725616e-01
SL2.40ch11_37270000_37370000	11	37270000	3.688939e-01
SL2.40ch11_37280000_37380000	11	37280000	3.626443e-01
SL2.40ch11_37290000_37390000	11	37290000	3.667449e-01
SL2.40ch11_37300000_37400000	11	37300000	3.790073e-01
SL2.40ch11_37310000_37410000	11	37310000	3.802706e-01
SL2.40ch11_37320000_37420000	11	37320000	3.761215e-01
SL2.40ch11_37330000_37430000	11	37330000	3.925974e-01
SL2.40ch11_37340000_37440000	11	37340000	3.920241e-01
SL2.40ch11_37350000_37450000	11	37350000	3.831014e-01
SL2.40ch11_37360000_37460000	11	37360000	3.603907e-01
SL2.40ch11_37370000_37470000	11	37370000	3.640196e-01
SL2.40ch11_37380000_37480000	11	37380000	3.618094e-01
SL2.40ch11_37390000_37490000	11	37390000	3.454777e-01
SL2.40ch11_37400000_37500000	11	37400000	3.424668e-01
SL2.40ch11_37410000_37510000	11	37410000	3.553640e-01
SL2.40ch11_37420000_37520000	11	37420000	3.611794e-01
SL2.40ch11_37430000_37530000	11	37430000	3.478467e-01
SL2.40ch11_37440000_37540000	11	37440000	3.421539e-01
SL2.40ch11_37450000_37550000	11	37450000	3.393781e-01
SL2.40ch11_37460000_37560000	11	37460000	3.583394e-01
SL2.40ch11_37470000_37570000	11	37470000	3.535094e-01
SL2.40ch11_37480000_37580000	11	37480000	3.434337e-01
SL2.40ch11_37490000_37590000	11	37490000	3.631609e-01
SL2.40ch11_37500000_37600000	11	37500000	3.529894e-01
SL2.40ch11_37510000_37610000	11	37510000	3.310925e-01
SL2.40ch11_37520000_37620000	11	37520000	3.360101e-01
SL2.40ch11_37530000_37630000	11	37530000	3.401758e-01
SL2.40ch11_37540000_37640000	11	37540000	3.381164e-01
SL2.40ch11_37550000_37650000	11	37550000	3.333914e-01
SL2.40ch11_37560000_37660000	11	37560000	3.283801e-01
SL2.40ch11_37570000_37670000	11	37570000	3.230633e-01
SL2.40ch11_37580000_37680000	11	37580000	3.375285e-01
SL2.40ch11_37590000_37690000	11	37590000	3.274808e-01
SL2.40ch11_37600000_37700000	11	37600000	3.337773e-01
SL2.40ch11_37610000_37710000	11	37610000	3.307444e-01
SL2.40ch11_37620000_37720000	11	37620000	3.229189e-01
SL2.40ch11_37630000_37730000	11	37630000	3.405793e-01
SL2.40ch11_37640000_37740000	11	37640000	3.470698e-01
SL2.40ch11_37650000_37750000	11	37650000	3.493339e-01
SL2.40ch11_37660000_37760000	11	37660000	3.676896e-01
SL2.40ch11_37670000_37770000	11	37670000	3.899198e-01
SL2.40ch11_37680000_37780000	11	37680000	4.071025e-01
SL2.40ch11_37690000_37790000	11	37690000	4.178838e-01
SL2.40ch11_37700000_37800000	11	37700000	4.260808e-01
SL2.40ch11_37710000_37810000	11	37710000	4.387322e-01
SL2.40ch11_37720000_37820000	11	37720000	4.832691e-01
SL2.40ch11_37730000_37830000	11	37730000	4.533233e-01
SL2.40ch11_37740000_37840000	11	37740000	4.397370e-01
SL2.40ch11_37750000_37850000	11	37750000	4.439689e-01
SL2.40ch11_37760000_37860000	11	37760000	4.578389e-01
SL2.40ch11_37770000_37870000	11	37770000	4.479693e-01
SL2.40ch11_37780000_37880000	11	37780000	4.462279e-01
SL2.40ch11_37790000_37890000	11	37790000	4.465340e-01
SL2.40ch11_37800000_37900000	11	37800000	4.356875e-01
SL2.40ch11_37810000_37910000	11	37810000	4.219379e-01
SL2.40ch11_37820000_37920000	11	37820000	4.075678e-01
SL2.40ch11_37830000_37930000	11	37830000	4.138986e-01
SL2.40ch11_37840000_37940000	11	37840000	4.124814e-01
SL2.40ch11_37850000_37950000	11	37850000	4.197886e-01
SL2.40ch11_37860000_37960000	11	37860000	4.009393e-01
SL2.40ch11_37870000_37970000	11	37870000	3.867708e-01
SL2.40ch11_37880000_37980000	11	37880000	3.802254e-01
SL2.40ch11_37890000_37990000	11	37890000	3.934583e-01
SL2.40ch11_37900000_38000000	11	37900000	3.959591e-01
SL2.40ch11_37910000_38010000	11	37910000	4.096237e-01
SL2.40ch11_37920000_38020000	11	37920000	4.071297e-01
SL2.40ch11_37930000_38030000	11	37930000	3.956357e-01
SL2.40ch11_37940000_38040000	11	37940000	3.995694e-01
SL2.40ch11_37950000_38050000	11	37950000	3.752903e-01
SL2.40ch11_37960000_38060000	11	37960000	3.625697e-01
SL2.40ch11_37970000_38070000	11	37970000	3.971808e-01
SL2.40ch11_37980000_38080000	11	37980000	3.744526e-01
SL2.40ch11_37990000_38090000	11	37990000	3.333435e-01
SL2.40ch11_38000000_38100000	11	38000000	3.681091e-01
SL2.40ch11_38010000_38110000	11	38010000	3.695304e-01
SL2.40ch11_38020000_38120000	11	38020000	3.610828e-01
SL2.40ch11_38030000_38130000	11	38030000	3.586841e-01
SL2.40ch11_38040000_38140000	11	38040000	3.485548e-01
SL2.40ch11_38050000_38150000	11	38050000	3.449018e-01
SL2.40ch11_38060000_38160000	11	38060000	3.567704e-01
SL2.40ch11_38070000_38170000	11	38070000	3.678479e-01
SL2.40ch11_38080000_38180000	11	38080000	3.738967e-01
SL2.40ch11_38090000_38190000	11	38090000	3.673740e-01
SL2.40ch11_38100000_38200000	11	38100000	3.566455e-01
SL2.40ch11_38110000_38210000	11	38110000	3.713688e-01
SL2.40ch11_38120000_38220000	11	38120000	3.749003e-01
SL2.40ch11_38130000_38230000	11	38130000	3.876328e-01
SL2.40ch11_38140000_38240000	11	38140000	3.922887e-01
SL2.40ch11_38150000_38250000	11	38150000	3.713810e-01
SL2.40ch11_38160000_38260000	11	38160000	3.622320e-01
SL2.40ch11_38170000_38270000	11	38170000	3.298681e-01
SL2.40ch11_38180000_38280000	11	38180000	3.490211e-01
SL2.40ch11_38190000_38290000	11	38190000	3.513754e-01
SL2.40ch11_38200000_38300000	11	38200000	3.503229e-01
SL2.40ch11_38210000_38310000	11	38210000	3.509354e-01
SL2.40ch11_38220000_38320000	11	38220000	3.532309e-01
SL2.40ch11_38230000_38330000	11	38230000	3.576692e-01
SL2.40ch11_38240000_38340000	11	38240000	3.599225e-01
SL2.40ch11_38250000_38350000	11	38250000	3.706752e-01
SL2.40ch11_38260000_38360000	11	38260000	3.730337e-01
SL2.40ch11_38270000_38370000	11	38270000	3.821009e-01
SL2.40ch11_38280000_38380000	11	38280000	3.691297e-01
SL2.40ch11_38290000_38390000	11	38290000	3.739445e-01
SL2.40ch11_38300000_38400000	11	38300000	3.831846e-01
SL2.40ch11_38310000_38410000	11	38310000	3.682549e-01
SL2.40ch11_38320000_38420000	11	38320000	3.590560e-01
SL2.40ch11_38330000_38430000	11	38330000	3.512108e-01
SL2.40ch11_38340000_38440000	11	38340000	3.459498e-01
SL2.40ch11_38350000_38450000	11	38350000	3.457692e-01
SL2.40ch11_38360000_38460000	11	38360000	3.481499e-01
SL2.40ch11_38370000_38470000	11	38370000	3.483968e-01
SL2.40ch11_38380000_38480000	11	38380000	3.523110e-01
SL2.40ch11_38390000_38490000	11	38390000	3.515902e-01
SL2.40ch11_38400000_38500000	11	38400000	3.442579e-01
SL2.40ch11_38410000_38510000	11	38410000	3.500015e-01
SL2.40ch11_38420000_38520000	11	38420000	3.666852e-01
SL2.40ch11_38430000_38530000	11	38430000	3.748818e-01
SL2.40ch11_38440000_38540000	11	38440000	4.047077e-01
SL2.40ch11_38450000_38550000	11	38450000	4.031875e-01
SL2.40ch11_38460000_38560000	11	38460000	3.997837e-01
SL2.40ch11_38470000_38570000	11	38470000	4.110308e-01
SL2.40ch11_38480000_38580000	11	38480000	4.274012e-01
SL2.40ch11_38490000_38590000	11	38490000	4.096411e-01
